,Name,Brand,Pack Size,Water Source,Falvor,Container,Price,100% Natural,Anti-Oxidant,Artesian,BPA Free Plastic,Caffeinated,Carbonated,Electrolytes,Energy Drinks,Enhanced,Ethically Sourced,Fair Trade,Flavored,Gluten FREE,Green Tea,Kosher,Low Calorie,Mineral Water,No Artifical Flavors,No Artifical Preservatives,No Artifical Sweetners,Non-Alcoholic Wine,Non GMO,Non-Sparkling Water,Nutritional,Organic,Organic Cane Sugar,Preservatice Free,Purified Water,Regular Soda,Sodium-Free,Soy FREE,Sparkling Juice,Sparkling Water,Spring Water,Sweetened,Tea,Twist off Top,USDA Organic,Under 100 Calories,30 Calories,Variety Pack,Vegan,Zero Carb,Zero Calorie,Zero Sodium,Zero Calories,Zero Sugar,Zero Sweeteners,Beverage Size,Flavor,No Artificial Preservatives,Preservative FREE,No Artificial Flavors,No Artificial Sweeteners
0,Evian - Spring Water - 1 L (6 Plastic Bottles),Evian,6,,,Plastic,16.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,33.8,None,,,,
0,Evian - Spring Water - 1 L (6 Plastic Bottles),Evian,6,,,Plastic,16.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,33.8,None,,,,
0,Ferrarelle - Sparkling Natural Mineral Water - 750 ml (6 Glass Bottles),Ferrarelle,6,Spring Water,,Glass,32.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25.4,None,,,,
0,Ferrarelle - Sparkling Natural Mineral Water - 750 ml (6 Glass Bottles),Ferrarelle,6,Spring Water,,Glass,32.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25.4,None,,,,
0,Ferrarelle - Sparkling Natural Mineral Water - 750 ml (12 Glass Bottles),Ferrarelle,12,Spring Water,,Glass,55.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25.4,None,,,,
0,Ferrarelle - Sparkling Natural Mineral Water - 750 ml (12 Glass Bottles),Ferrarelle,12,Spring Water,,Glass,55.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25.4,None,,,,
0,Hildon - Gently Sparkling - 11 oz (6 Glass Bottles),Hildon,6,,,Glass,16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Hildon - Gently Sparkling - 11 oz (6 Glass Bottles),Hildon,6,,,Glass,16.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Vitamin Water - Zero Ice - Cool Blueberry Lavender - 20 oz (12 Plastic Bottles),Vitamin Water,12,Purified Water,,Plastic,24.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,"Blueberry, Lavender",,,,
0,Vitamin Water - Zero Ice - Cool Blueberry Lavender - 20 oz (12 Plastic Bottles),Vitamin Water,12,Purified Water,,Plastic,24.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,"Blueberry, Lavender",,,,
0,Voss - Still - 375 ml (6 Glass Bottles),Voss,6,,,Glass,22.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.6,,,,,
0,Voss - Still - 375 ml (6 Glass Bottles),Voss,6,,,Glass,22.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.6,,,,,
0,San Pellegrino - Sparkling Water - 250 ml (6 Glass Bottles),San Pellegrino,6,,,Glass,15.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.45,None,,,,
0,San Pellegrino - Sparkling Water - 250 ml (6 Glass Bottles),San Pellegrino,6,,,Glass,15.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.45,None,,,,
0,Lurisia - Gazzosa - 275 ml (6 Glass Bottles),Lurisia,6,,,Glass,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,"Lemon, Orange",,,,
0,Lurisia - Gazzosa - 275 ml (6 Glass Bottles),Lurisia,6,,,Glass,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,"Lemon, Orange",,,,
0,Lurisia - Chinotto - 275 ml (6 Glass Bottles),Lurisia,6,,,Glass,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,"Chinotto, Citrus, Orange",,,,
0,Lurisia - Chinotto - 275 ml (6 Glass Bottles),Lurisia,6,,,Glass,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,"Chinotto, Citrus, Orange",,,,
0,Icelandic Glacial - Spring Water - 330 ml (6 Glass Bottles),Icelandic Glacial,6,,,Glass,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Icelandic Glacial - Spring Water - 330 ml (6 Glass Bottles),Icelandic Glacial,6,,,Glass,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Hildon - Delightfully Still - 11 oz (6 Glass Bottles),Hildon,6,,,Glass,16.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Hildon - Delightfully Still - 11 oz (6 Glass Bottles),Hildon,6,,,Glass,16.61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.2,None,,,,
0,Ferrarelle - Sparkling Natural Mineral Water - 11.2 oz (24 Glass Bottles),Ferrarelle,24,Spring Water,,Glass,51.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.2,None,,,,
0,Ferrarelle - Sparkling Natural Mineral Water - 11.2 oz (24 Glass Bottles),Ferrarelle,24,Spring Water,,Glass,51.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.2,None,,,,
0,Ferrarelle - Sparkling Natural Mineral Water - 11.2 oz (12 Glass Bottles),Ferrarelle,12,Spring Water,,Glass,28.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.2,None,,,,
0,Ferrarelle - Sparkling Natural Mineral Water - 11.2 oz (12 Glass Bottles),Ferrarelle,12,Spring Water,,Glass,28.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.2,None,,,,
0,Core - Hydration Water - 43.9 oz (12 Plastic Bottles),Core Water,12,Purified Water,,Plastic,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.9,None,,,,
0,Core - Hydration Water - 43.9 oz (12 Plastic Bottles),Core Water,12,Purified Water,,Plastic,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43.9,None,,,,
0,Core - Hydration Water - 23.9 oz (24 Plastic Bottles),Core Water,24,Purified Water,,Plastic,59.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.9,None,,,,
0,Core - Hydration Water - 23.9 oz (24 Plastic Bottles),Core Water,24,Purified Water,,Plastic,59.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.9,None,,,,
0,Core - Hydration Water - 16 oz (24 Plastic Bottles),Core Water,24,Purified Water,,Plastic,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.0,None,,,,
0,Core - Hydration Water - 16 oz (24 Plastic Bottles),Core Water,24,Purified Water,,Plastic,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.0,None,,,,
0,LaCroix - Orange - 12 oz (24 Cans),LaCroix,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,Orange,,,,
0,LaCroix - Orange - 12 oz (24 Cans),LaCroix,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,Orange,,,,
0,LaCroix - Sparkling Water - 12 oz (24 Cans),LaCroix,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0,None,,,,
0,LaCroix - Sparkling Water - 12 oz (24 Cans),LaCroix,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0,None,,,,
0,Smeraldina - Still - 1 L (12 Glass Bottles),Smeraldina,12,Artesian Water,,Glass,39.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Smeraldina - Still - 1 L (12 Glass Bottles),Smeraldina,12,Artesian Water,,Glass,39.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Smeraldina - Sparkling - 1 L (12 Glass Bottles),Smeraldina,12,Artesian Water,,Glass,39.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Smeraldina - Sparkling - 1 L (12 Glass Bottles),Smeraldina,12,Artesian Water,,Glass,39.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Smeraldina - Still - 750 ml (12 Glass Bottles),Smeraldina,12,Artesian Water,,Glass,29.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.4,None,,,,
0,Smeraldina - Still - 750 ml (12 Glass Bottles),Smeraldina,12,Artesian Water,,Glass,29.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.4,None,,,,
0,Smeraldina - Sparkling - 750 ml (12 Glass Bottles),Smeraldina,12,Artesian Water,,Glass,29.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.3,None,,,,
0,Smeraldina - Sparkling - 750 ml (12 Glass Bottles),Smeraldina,12,Artesian Water,,Glass,29.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.3,None,,,,
0,Smeraldina - Still - 500 ml (20 Glass Bottles),Smeraldina,20,Artesian Water,,Glass,39.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Smeraldina - Still - 500 ml (20 Glass Bottles),Smeraldina,20,Artesian Water,,Glass,39.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Smeraldina - Sparkling - 500 ml (20 Glass Bottles),Smeraldina,20,Artesian Water,,Glass,39.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Smeraldina - Sparkling - 500 ml (20 Glass Bottles),Smeraldina,20,Artesian Water,,Glass,39.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Smeraldina - Sparkling - 250 ml (24 Glass Bottles),Smeraldina,24,Artesian Water,,Glass,34.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.45,None,,,,
0,Smeraldina - Sparkling - 250 ml (24 Glass Bottles),Smeraldina,24,Artesian Water,,Glass,34.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.45,None,,,,
0,Poland Spring - Spring Water - 0.5 L (40 Plastic Bottles),Poland Spring,40,Spring Water,,Plastic,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Poland Spring - Spring Water - 0.5 L (40 Plastic Bottles),Poland Spring,40,Spring Water,,Plastic,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,San Pellegrino - Sparkling Pomegranate & Orange - Melograno E Arancia - 11.15 oz (9 Cans),San Pellegrino,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,"Orange, Pomegranate",,,,
0,San Pellegrino - Sparkling Pomegranate & Orange - Melograno E Arancia - 11.15 oz (9 Cans),San Pellegrino,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,"Orange, Pomegranate",,,,
0,Perrier - Sparkling Pink Grapefruit - 8.45 oz (9 Cans),Perrier,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45,Grapefruit,,,,
0,Perrier - Sparkling Pink Grapefruit - 8.45 oz (9 Cans),Perrier,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45,Grapefruit,,,,
0,Perrier - Sparkling Water - 8.45 oz (9 Cans),Perrier,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.45,None,,,,
0,Perrier - Sparkling Water - 8.45 oz (9 Cans),Perrier,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.45,None,,,,
0,Perrier - Sparkling Lime - 8.45 oz (9 Cans),Perrier,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.45,Lime,,,,
0,Perrier - Sparkling Lime - 8.45 oz (9 Cans),Perrier,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.45,Lime,,,,
0,San Pellegrino - Sparkling Lemon - Limonatta - 11.15 oz (9 Cans),San Pellegrino,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,Lemon,,,,
0,San Pellegrino - Sparkling Lemon - Limonatta - 11.15 oz (9 Cans),San Pellegrino,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,Lemon,,,,
0,San Pellegrino - Sparkling Clementina - 11.15 oz (9 Cans),San Pellegrino,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,Clementine,,,,
0,San Pellegrino - Sparkling Clementina - 11.15 oz (9 Cans),San Pellegrino,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,Clementine,,,,
0,San Pellegrino - Sparkling Orange - Aranciata - 11.15 oz (9 Cans),San Pellegrino,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,"Aranciata, Orange",,,,
0,San Pellegrino - Sparkling Orange - Aranciata - 11.15 oz (9 Cans),San Pellegrino,9,,,Can,24.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,"Aranciata, Orange",,,,
0,Llanllyr Source - Sparkling Water - 750 ml (12 Glass Bottles),LLANLLYR,12,"Spring Water, Well Water",,Glass,59.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25.3,None,,,,
0,Llanllyr Source - Sparkling Water - 750 ml (12 Glass Bottles),LLANLLYR,12,"Spring Water, Well Water",,Glass,59.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25.3,None,,,,
0,Llanllyr Source - Sparkling Water - 500 ml (24 Glass Bottles),LLANLLYR,24,"Spring Water, Well Water",,Glass,69.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,None,,,,
0,Llanllyr Source - Sparkling Water - 500 ml (24 Glass Bottles),LLANLLYR,24,"Spring Water, Well Water",,Glass,69.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,None,,,,
0,Llanllyr Source - Still Water - 750 ml (12 Glass Bottles),LLANLLYR,12,"Spring Water, Well Water",,Glass,59.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25.3,None,,,,
0,Llanllyr Source - Still Water - 750 ml (12 Glass Bottles),LLANLLYR,12,"Spring Water, Well Water",,Glass,59.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25.3,None,,,,
0,Llanllyr Source - Still Water - 500 ml (24 Glass Bottles),LLANLLYR,24,"Spring Water, Well Water",,Glass,69.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,None,,,,
0,Llanllyr Source - Still Water - 500 ml (24 Glass Bottles),LLANLLYR,24,"Spring Water, Well Water",,Glass,69.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,None,,,,
0,Schweppes - Sparkling Orange - 12 oz (24 Cans),Schweppes,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,Orange,,,,
0,Schweppes - Sparkling Orange - 12 oz (24 Cans),Schweppes,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,Orange,,,,
0,Schweppes - Sparkling Original - 12 oz (24 Cans),Schweppes,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,"Plain, Unflavored",,,,
0,Schweppes - Sparkling Original - 12 oz (24 Cans),Schweppes,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,"Plain, Unflavored",,,,
0,Schweppes - Sparkling Pomegranate - 12 oz (24 Cans),Schweppes,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,Pomegranate,,,,
0,Schweppes - Sparkling Pomegranate - 12 oz (24 Cans),Schweppes,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,Pomegranate,,,,
0,Schweppes - Sparkling Raspberry Lime - 12 oz (24 Cans),Schweppes,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,"Lime, Raspberry",,,,
0,Schweppes - Sparkling Raspberry Lime - 12 oz (24 Cans),Schweppes,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,"Lime, Raspberry",,,,
0,Schweppes - Sparkling Cranberry Lime - 12 oz (24 Cans),Schweppes,24,,,Can,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.0,"Cranberry, Lime",,,,
